d,FOODS,HOBBIES,HOUSEHOLD,date,FOODS_rolling_28,HOUSEHOLD_rolling_28,HOBBIES_rolling_28
d_1924,28193,3802,8768,2016-05-05,28562.64285714286,9968.642857142857,4053.6071428571427
d_1925,30407,3879,9519,2016-05-06,28596.85714285714,9962.0,4046.9285714285716
d_1926,36752,5003,12484,2016-05-07,28540.35714285714,9934.035714285714,4056.3571428571427
d_1927,31835,4062,9712,2016-05-08,28375.678571428572,9820.714285714286,4039.8214285714284
d_1928,32906,3895,9599,2016-05-09,28511.928571428572,9819.964285714286,4046.214285714286
d_1929,27331,3588,8460,2016-05-10,28508.60714285714,9827.07142857143,4053.5
d_1930,29303,3817,9128,2016-05-11,28702.0,9876.357142857143,4062.785714285714
d_1931,28142,3706,8655,2016-05-12,28797.928571428572,9889.5,4059.9285714285716
d_1932,30107,3871,10095,2016-05-13,28848.821428571428,9917.142857142857,4062.964285714286
d_1933,36576,4893,12839,2016-05-14,29012.0,9957.07142857143,4072.214285714286
d_1934,41447,5016,13458,2016-05-15,29260.214285714286,9997.607142857143,4079.214285714286
d_1935,29158,3528,9676,2016-05-16,29367.60714285714,10036.57142857143,4086.535714285714
d_1936,26148,3629,9000,2016-05-17,29410.464285714286,10042.464285714286,4080.8928571428573
d_1937,24790,3740,8566,2016-05-18,29451.821428571428,10054.142857142857,4090.464285714286
d_1938,24737,3475,8751,2016-05-19,29502.535714285714,10068.0,4094.8214285714284
d_1939,28136,4143,10273,2016-05-20,29553.678571428572,10087.464285714286,4096.892857142857
d_1940,33599,5333,12586,2016-05-21,29613.39285714286,10099.535714285714,4116.392857142857
d_1941,35967,5280,13091,2016-05-22,29731.714285714286,10122.142857142857,4137.714285714285
